,Area,Volume,Circularity,Eccentricity,AspectRatio,Orientation,Dry Mass,Dry Mass Density,Dry Mass var,Dry Mass Skewness,Peak Phase,Phase Var,Phase Skewness,Phase Kurtosis,Phase Range,Phase Min,Phase Centroid Displacement,Phase STD Mean,Phase STD Variance,Phase STD Skewness,Phase STD Kurtosis,Phase STD Centroid Displacement,Phase STD Radial Distribution,Phase Entropy Mean,Phase Entropy Var,Phase Entropy Skewness,Phase Entropy Kurtosis,Phase Entropy Centroid Displacement,Phase Entropy Radial Distribution,Phase Fiber Centroid Displacement,Phase Fiber Radial Distribution,Phase Fiber Pixel >Upper Percentile,Phase Fiber Pixel >Median,Mean Phase Arrangement,Phase Arrangement Var,Phase Arrangement Skewness,Phase Orientation Var,Phase Orientation Kurtosis
0,108.7890625,942.4890747070312,0.9274374842643738,0.5306399464607239,1.1798055171966553,-85.79293060302734,92.60224151611328,0.09825285524129868,0.001614882959984243,-0.28732049465179443,4.686797618865967,1.3872588872909546,-0.04113146662712097,1.991647720336914,4.685882091522217,0.0009152406128123403,0.38156819343566895,0.22900620102882385,0.1285569667816162,0.560139000415802,2.354590892791748,0.25418585538864136,7.040369510650635,2.7625374794006348,1.1568800210952759,0.9962283372879028,2.7663559913635254,0.8627837300300598,81.0280990600586,0.13015182316303253,11.873225212097168,0.2901705503463745,0.4582585394382477,0.08863309025764465,0.009094735607504845,0.11194372922182083,3.1705875396728516,5.876279830932617
1,77.685546875,555.6809692382812,0.9678839445114136,0.48904889822006226,1.1464519500732422,-77.18013763427734,68.96149444580078,0.12410267442464828,0.029506005346775055,44.78385543823242,4.246809005737305,1.538421630859375,-0.21692027151584625,1.7750053405761719,4.244205951690674,0.0026030177250504494,0.15584321320056915,0.25568801164627075,0.1466684490442276,0.35735583305358887,1.997545838356018,0.23901401460170746,7.982211589813232,3.032482385635376,1.2463595867156982,0.6890257596969604,2.3955211639404297,0.815339207649231,85.42223358154297,0.424948126077652,9.145929336547852,0.14487743377685547,0.35512256622314453,0.08631952852010727,0.008667736314237118,0.10982464253902435,3.126258373260498,5.8981146812438965
2,87.744140625,639.1697387695312,0.9614391922950745,0.32548630237579346,1.0575891733169556,-77.41388702392578,82.0300064086914,0.12833838164806366,0.0023755256552249193,1.195977807044983,4.345950603485107,1.5651302337646484,-0.4021316468715668,1.890354871749878,4.345830917358398,0.00011974715744145215,0.0941331684589386,0.2692180871963501,0.16997592151165009,0.6140411496162415,2.254990816116333,0.04645112529397011,8.523360252380371,2.709484815597534,1.2109044790267944,0.8491063714027405,2.4626591205596924,0.9656294584274292,77.37462615966797,0.34670138359069824,12.121374130249023,0.29354479908943176,0.48469671607017517,0.08804073929786682,0.008945412933826447,0.11041875928640366,3.2642011642456055,5.875450134277344
3,79.2236328125,583.71240234375,0.9486740827560425,0.5370165109634399,1.1854356527328491,-26.266063690185547,104.6250228881836,0.17924071848392487,0.016187721863389015,11.93313217163086,6.148810386657715,3.173118829727173,-0.2758333384990692,1.8008464574813843,6.146618843078613,0.0021914797835052013,0.09298605471849442,0.37808680534362793,0.21481916308403015,0.3989883363246918,2.0048370361328125,0.28625789284706116,11.9153470993042,2.5034637451171875,1.2453351020812988,1.022137999534607,2.758979558944702,1.0809195041656494,72.6310806274414,0.4271121323108673,12.04687786102295,0.2915254235267639,0.523574709892273,0.08744282275438309,0.008912947028875351,0.11166724562644958,3.136354923248291,5.832193851470947
4,104.296875,893.9020385742188,0.932060182094574,0.5825304985046387,1.2303016185760498,-75.19696044921875,87.67439270019531,0.09808053821325302,0.0020286114886403084,5.017278671264648,4.087021827697754,1.3011727333068848,-0.30367282032966614,1.8692402839660645,4.0859246253967285,0.001096817897632718,0.0961449146270752,0.22465451061725616,0.12223537266254425,0.6509692072868347,2.4779269695281982,0.20605061948299408,6.896052360534668,2.936885356903076,1.425506353378296,0.7579541206359863,2.320054054260254,0.9454523324966431,85.56446838378906,0.3775710165500641,11.69877815246582,0.2982209622859955,0.47308051586151123,0.0870664194226265,0.008821181952953339,0.11080849915742874,3.165178060531616,5.914011001586914
5,118.701171875,1026.77685546875,0.9901013970375061,0.4282459318637848,1.1066081523895264,-80.890380859375,96.50910186767578,0.09399228543043137,0.0016434653662145138,15.768896102905273,4.1487274169921875,1.1983132362365723,-0.1435217410326004,1.9168001413345337,4.1486992835998535,2.814614708768204e-05,0.29858556389808655,0.2142045646905899,0.0958719477057457,0.4543645679950714,2.419388771057129,0.05565783753991127,6.461781978607178,2.611764430999756,1.1170529127120972,1.170000433921814,3.4603254795074463,0.8997241854667664,76.70851135253906,0.17012576758861542,11.662986755371094,0.2546277344226837,0.4742904007434845,0.08766736090183258,0.008924828842282295,0.11108560860157013,3.2507026195526123,5.945980548858643
6,114.306640625,987.8944091796875,0.9589352011680603,0.47702479362487793,1.1377990245819092,-84.83087921142578,125.49613189697266,0.12703394889831543,0.0022813419345766306,0.8165588974952698,5.620382308959961,2.019873857498169,-0.16579841077327728,2.032623529434204,5.620378017425537,4.247164270054782e-06,0.29920250177383423,0.27578434348106384,0.1458314210176468,0.6160739660263062,2.604306936264038,0.21479906141757965,8.487467765808105,2.291332960128784,1.0066922903060913,1.0877190828323364,3.2411746978759766,0.945232629776001,68.55577850341797,0.26040878891944885,11.171435356140137,0.2353695034980774,0.42930370569229126,0.08805998414754868,0.009026688523590565,0.11180717498064041,3.159501075744629,5.854983329772949
7,116.3818359375,1041.20751953125,0.9697871208190918,0.5524395704269409,1.1996837854385376,-81.3938980102539,100.99456787109375,0.09699754416942596,0.0012608427787199616,0.3000084161758423,4.232505798339844,1.2991886138916016,-0.29152318835258484,1.9253177642822266,4.232215881347656,0.0002897605299949646,0.1541246622800827,0.217544287443161,0.12284509092569351,0.6610084772109985,2.602250099182129,0.17769040167331696,6.799170970916748,2.701284170150757,1.4424874782562256,0.9464817643165588,2.724957227706909,1.0211025476455688,79.59817504882812,0.37785255908966064,10.79485034942627,0.21942521631717682,0.41640445590019226,0.08800827711820602,0.009010037407279015,0.11191251128911972,3.2019171714782715,5.905877590179443
8,145.4345703125,1630.98779296875,0.8929914832115173,0.7383085489273071,1.4826607704162598,88.17377471923828,200.60678100585938,0.12299710512161255,0.003577334573492408,6.576064586639404,7.931780815124512,3.4983999729156494,0.1015830710530281,2.343670129776001,7.931211471557617,0.0005693790153600276,0.5949064493179321,0.301997572183609,0.16030646860599518,0.8867111206054688,3.5154902935028076,0.24929296970367432,9.116324424743652,1.4105677604675293,0.41935962438583374,-0.40109002590179443,2.265418291091919,1.0473480224609375,44.44070053100586,0.37330707907676697,11.752371788024902,0.2487829476594925,0.4315930902957916,0.08895989507436752,0.009442978538572788,0.11829054355621338,2.900104284286499,5.841078758239746
9,105.712890625,977.923095703125,0.8731389045715332,0.6999251842498779,1.4001363515853882,-75.8149642944336,98.19934844970703,0.10041622817516327,0.0020614853128790855,0.2838963270187378,5.497748374938965,2.0084099769592285,-0.17748421430587769,1.74000084400177,5.497684955596924,6.383373693097383e-05,0.24665632843971252,0.26667097210884094,0.14989809691905975,0.6385661363601685,2.709869623184204,0.38060739636421204,8.113723754882812,2.6467843055725098,0.4891701340675354,-0.06756282597780228,1.7512644529342651,0.569614827632904,76.37870025634766,0.30316969752311707,10.162142753601074,0.22193995118141174,0.41293302178382874,0.0860564336180687,0.008739725686609745,0.11240290105342865,3.2172341346740723,5.881367206573486
